epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
84.0,200.0,1051.0,814464.0,17000.0,16.175072,-200.0,-200.0,10.220132,0.0037060403,0.2,,,
87.0,100.0,1082.0,838464.0,17500.0,16.173752,-200.0,-200.0,18.586864,0.0033354363,0.2,,,
89.0,200.0,1114.0,862464.0,18000.0,16.15799,-200.0,-200.0,7.007927,0.0033354363,0.2,,,
92.0,100.0,1145.0,886464.0,18500.0,16.157206,-200.0,-200.0,5.5055346,0.0030018927,0.2,,,
94.0,200.0,1176.0,910464.0,19000.0,16.156462,-200.0,-200.0,22.927755,0.0030018927,0.2,,,
97.0,100.0,1208.0,934464.0,19500.0,16.142384,-200.0,-200.0,16.25458,0.0027017035,0.2,,,
99.0,200.0,1240.0,958464.0,20000.0,16.129032,-200.0,-200.0,6.957236,0.0027017035,0.2,,,
102.0,100.0,1271.0,982464.0,20500.0,16.129032,-200.0,-200.0,12.152979,0.002431533,0.2,,,
104.0,200.0,1302.0,1006464.0,21000.0,16.129032,-200.0,-200.0,13.864462,0.002431533,0.2,,,
107.0,100.0,1333.0,1030464.0,21500.0,16.129032,-200.0,-200.0,8.29249,0.0021883799,0.2,,,
109.0,200.0,1365.0,1054464.0,22000.0,16.117216,-200.0,-200.0,15.564363,0.0021883799,0.2,,,
112.0,131.0,1396.0,1078464.0,22500.0,16.11748,-169.0,-199.31111,10.244387,0.001969542,0.2,,,
115.0,31.0,1427.0,1102464.0,23000.0,16.11773,-200.0,-199.32608,12.479789,0.001969542,0.2,,,
117.0,131.0,1458.0,1126464.0,23500.0,16.11797,-200.0,-199.34042,27.255861,0.0017725877,0.2,,,
120.0,123.0,1490.0,1150464.0,24000.0,16.107382,-169.0,-198.70833,18.905794,0.0017725877,0.2,,,
123.0,64.0,1521.0,1174464.0,24500.0,16.107824,-200.0,-198.7347,21.792513,0.0015953289,0.2,,,
126.0,60.0,1552.0,1198464.0,25000.0,16.108248,-154.0,-197.84,20.180456,0.0015953289,0.2,,,
129.0,52.0,1583.0,1222464.0,25500.0,16.108654,-185.0,-197.58824,10.215704,0.001435796,0.2,,,
131.0,184.0,1614.0,1246464.0,26000.0,16.109045,-200.0,-197.63461,25.925476,0.001435796,0.2,,,
134.0,91.0,1646.0,1270464.0,26500.0,16.099636,-193.0,-197.54716,8.988587,0.0012922164,0.2,,,
137.0,23.0,1677.0,1294464.0,27000.0,16.10018,-186.0,-197.33333,19.382637,0.0012922164,0.2,,,
139.0,152.0,1709.0,1318464.0,27500.0,16.091282,-200.0,-197.38182,10.053972,0.0011629948,0.2,,,
142.0,99.0,1740.0,1342464.0,28000.0,16.091953,-200.0,-197.42857,3.0937262,0.0011629948,0.2,,,
145.0,28.0,1771.0,1366464.0,28500.0,16.092604,-171.0,-196.9649,9.334898,0.0010466953,0.2,,,
147.0,128.0,1803.0,1390464.0,29000.0,16.084305,-200.0,-197.01724,1.0303688,0.0010466953,0.2,,,
150.0,99.0,1834.0,1414464.0,29500.0,16.08506,-157.0,-196.33899,3.5762727,0.00094202574,0.2,,,
153.0,88.0,1865.0,1438464.0,30000.0,16.08579,-150.0,-195.56667,7.395714,0.00094202574,0.2,,,
156.0,106.0,1896.0,1462464.0,30500.0,16.086498,-163.0,-195.03279,6.4423966,0.00084782316,0.2,,,
159.0,61.0,1927.0,1486464.0,31000.0,16.087183,-154.0,-194.37097,1.7198576,0.00084782316,0.2,,,
162.0,104.0,1959.0,1510464.0,31500.0,16.079632,-152.0,-193.69841,5.8254595,0.00076304085,0.2,,,
165.0,105.0,1990.0,1534464.0,32000.0,16.080402,-158.0,-193.14062,8.531111,0.00076304085,0.2,,,
168.0,120.0,2021.0,1558464.0,32500.0,16.081148,-160.0,-192.63077,4.2338076,0.0006867368,0.2,,,
172.0,13.0,2052.0,1582464.0,33000.0,16.081871,-150.0,-191.98485,4.6668034,0.0006867368,0.2,,,
175.0,49.0,2084.0,1606464.0,33500.0,16.074856,-152.0,-191.38806,6.013544,0.0006180631,0.2,,,
178.0,39.0,2115.0,1630464.0,34000.0,16.07565,-200.0,-191.51471,3.7186258,0.0006180631,0.2,,,
181.0,90.0,2146.0,1654464.0,34500.0,16.076422,-138.0,-190.73914,6.4744387,0.0005562568,0.2,,,
184.0,105.0,2178.0,1678464.0,35000.0,16.069788,-166.0,-190.38571,11.617153,0.0005562568,0.2,,,
187.0,87.0,2209.0,1702464.0,35500.0,16.07062,-200.0,-190.52113,3.2338512,0.0005006311,0.2,,,
189.0,199.0,2240.0,1726464.0,36000.0,16.071428,-188.0,-190.48611,5.3267035,0.0005006311,0.2,,,
192.0,152.0,2271.0,1750464.0,36500.0,16.072214,-200.0,-190.61644,7.00419,0.00045056798,0.2,,,
195.0,91.0,2302.0,1774464.0,37000.0,16.07298,-200.0,-190.74324,3.924191,0.00045056798,0.2,,,
198.0,100.0,2334.0,1798464.0,37500.0,16.066837,-127.0,-189.89333,4.149231,0.00040551118,0.2,,,
201.0,6.0,2365.0,1822464.0,38000.0,16.067654,-200.0,-190.02632,31.558502,0.00040551118,0.2,,,
203.0,176.0,2396.0,1846464.0,38500.0,16.068447,-200.0,-190.15584,4.453334,0.00036496008,0.2,,,
206.0,76.0,2427.0,1870464.0,39000.0,16.069221,-200.0,-190.28206,1.777725,0.00036496008,0.2,,,
208.0,176.0,2458.0,1894464.0,39500.0,16.069975,-200.0,-190.40506,4.247542,0.00032846406,0.2,,,
211.0,85.0,2490.0,1918464.0,40000.0,16.064257,-200.0,-190.525,7.7386165,0.00032846406,0.2,,,
214.0,55.0,2521.0,1942464.0,40500.0,16.065054,-130.0,-189.77777,1.0714757,0.00029561765,0.2,,,
216.0,155.0,2552.0,1966464.0,41000.0,16.06583,-200.0,-189.90244,6.42217,0.00029561765,0.2,,,
219.0,55.0,2583.0,1990464.0,41500.0,16.06659,-200.0,-190.0241,19.121956,0.0002660559,0.2,,,
221.0,155.0,2614.0,2014464.0,42000.0,16.06733,-200.0,-190.14285,36.740112,0.0002660559,0.2,,,
224.0,55.0,2646.0,2038464.0,42500.0,16.061981,-200.0,-190.25882,54.276333,0.00023945031,0.2,,,
226.0,155.0,2677.0,2062464.0,43000.0,16.062757,-200.0,-190.37209,30.724483,0.00023945031,0.2,,,
229.0,55.0,2708.0,2086464.0,43500.0,16.063515,-200.0,-190.48276,15.331865,0.00021550528,0.2,,,
231.0,155.0,2740.0,2110464.0,44000.0,16.058393,-200.0,-190.59091,43.32817,0.00021550528,0.2,,,
234.0,55.0,2771.0,2134464.0,44500.0,16.059185,-200.0,-190.69662,66.69,0.00019395475,0.2,,,
236.0,155.0,2802.0,2158464.0,45000.0,16.059958,-200.0,-190.8,56.674248,0.00019395475,0.2,,,
239.0,64.0,2833.0,2182464.0,45500.0,16.060713,-200.0,-190.9011,24.672375,0.00017455927,0.2,,,
241.0,164.0,2864.0,2206464.0,46000.0,16.061453,-200.0,-191.0,17.730045,0.00017455927,0.2,,,
244.0,81.0,2895.0,2230464.0,46500.0,16.062176,-199.0,-191.08603,34.143497,0.00015710335,0.2,,,
246.0,195.0,2927.0,2254464.0,47000.0,16.057396,-186.0,-191.03192,21.799236,0.00015710335,0.2,,,
249.0,99.0,2958.0,2278464.0,47500.0,16.058147,-200.0,-191.12631,49.95654,0.00014139301,0.2,,,
252.0,9.0,2989.0,2302464.0,48000.0,16.058882,-196.0,-191.17708,59.31544,0.00014139301,0.2,,,
254.0,109.0,3020.0,2326464.0,48500.0,16.059603,-200.0,-191.26804,22.722942,0.0001272537,0.2,,,
257.0,44.0,3052.0,2350464.0,49000.0,16.055046,-200.0,-191.35715,34.194798,0.0001272537,0.2,,,
259.0,164.0,3083.0,2374464.0,49500.0,16.05579,-191.0,-191.35353,13.58258,0.00011452834,0.2,,,
262.0,64.0,3114.0,2398464.0,50000.0,16.056519,-200.0,-191.44,38.874817,0.00011452834,0.2,,,
265.0,6.0,3145.0,2422464.0,50500.0,16.057234,-200.0,-191.44,52.533516,0.0001030755,0.2,,,
267.0,128.0,3176.0,2446464.0,51000.0,16.057934,-196.0,-191.4,6.2774367,0.0001030755,0.2,,,
270.0,33.0,3208.0,2470464.0,51500.0,16.053616,-199.0,-191.39,19.290411,9.276795e-05,0.2,,,
272.0,152.0,3239.0,2494464.0,52000.0,16.054338,-195.0,-191.34,16.928955,9.276795e-05,0.2,,,
275.0,87.0,3270.0,2518464.0,52500.0,16.055046,-165.0,-190.99,2.6553519,8.3491155e-05,0.2,,,
277.0,187.0,3302.0,2542464.0,53000.0,16.050879,-200.0,-190.99,3.6278672,8.3491155e-05,0.2,,,
