epi,t,wall_t,opt_step,frame,fps,total_reward,total_reward_ma,loss,lr,explore_var,entropy_coef,entropy,grad_norm
62.0,100.0,820.0,598464.0,12500.0,15.243902,-200.0,-200.0,11.205742,0.0056485906,0.2,,,
64.0,200.0,853.0,622464.0,13000.0,15.240328,-200.0,-200.0,9.722175,0.0056485906,0.2,,,
67.0,100.0,886.0,646464.0,13500.0,15.2370205,-200.0,-200.0,8.823721,0.005083732,0.2,,,
69.0,200.0,919.0,670464.0,14000.0,15.23395,-200.0,-200.0,8.348787,0.005083732,0.2,,,
72.0,100.0,952.0,694464.0,14500.0,15.231092,-200.0,-200.0,18.41439,0.0045753587,0.2,,,
74.0,200.0,985.0,718464.0,15000.0,15.228426,-200.0,-200.0,14.466846,0.0045753587,0.2,,,
77.0,100.0,1018.0,742464.0,15500.0,15.225933,-200.0,-200.0,15.933945,0.0041178227,0.2,,,
79.0,200.0,1051.0,766464.0,16000.0,15.223597,-200.0,-200.0,7.6086683,0.0041178227,0.2,,,
82.0,100.0,1085.0,790464.0,16500.0,15.207374,-200.0,-200.0,9.541868,0.0037060403,0.2,,,
84.0,200.0,1118.0,814464.0,17000.0,15.205725,-200.0,-200.0,11.421116,0.0037060403,0.2,,,
87.0,100.0,1151.0,838464.0,17500.0,15.20417,-200.0,-200.0,15.145854,0.0033354363,0.2,,,
89.0,200.0,1184.0,862464.0,18000.0,15.2027025,-200.0,-200.0,5.381111,0.0033354363,0.2,,,
92.0,100.0,1217.0,886464.0,18500.0,15.201315,-200.0,-200.0,17.689798,0.0030018927,0.2,,,
94.0,200.0,1251.0,910464.0,19000.0,15.18785,-200.0,-200.0,11.098675,0.0030018927,0.2,,,
97.0,100.0,1284.0,934464.0,19500.0,15.186916,-200.0,-200.0,12.70408,0.0027017035,0.2,,,
99.0,200.0,1317.0,958464.0,20000.0,15.1860285,-200.0,-200.0,9.933346,0.0027017035,0.2,,,
102.0,100.0,1350.0,982464.0,20500.0,15.185185,-200.0,-200.0,6.6873255,0.002431533,0.2,,,
104.0,200.0,1384.0,1006464.0,21000.0,15.17341,-200.0,-200.0,21.965982,0.002431533,0.2,,,
107.0,100.0,1417.0,1030464.0,21500.0,15.1729,-200.0,-200.0,23.371716,0.0021883799,0.2,,,
109.0,200.0,1450.0,1054464.0,22000.0,15.172414,-200.0,-200.0,7.1986265,0.0021883799,0.2,,,
112.0,100.0,1483.0,1078464.0,22500.0,15.171948,-200.0,-200.0,9.460045,0.001969542,0.2,,,
114.0,200.0,1517.0,1102464.0,23000.0,15.161503,-200.0,-200.0,4.5533857,0.001969542,0.2,,,
117.0,100.0,1550.0,1126464.0,23500.0,15.16129,-200.0,-200.0,2.75683,0.0017725877,0.2,,,
119.0,200.0,1583.0,1150464.0,24000.0,15.161086,-200.0,-200.0,17.166683,0.0017725877,0.2,,,
122.0,100.0,1616.0,1174464.0,24500.0,15.160892,-200.0,-200.0,12.3286915,0.0015953289,0.2,,,
124.0,200.0,1649.0,1198464.0,25000.0,15.160704,-200.0,-200.0,5.237721,0.0015953289,0.2,,,
127.0,100.0,1683.0,1222464.0,25500.0,15.151515,-200.0,-200.0,13.922345,0.001435796,0.2,,,
129.0,200.0,1716.0,1246464.0,26000.0,15.151515,-200.0,-200.0,22.253347,0.001435796,0.2,,,
132.0,100.0,1749.0,1270464.0,26500.0,15.151515,-200.0,-200.0,12.915099,0.0012922164,0.2,,,
134.0,200.0,1782.0,1294464.0,27000.0,15.151515,-200.0,-200.0,14.826854,0.0012922164,0.2,,,
137.0,100.0,1815.0,1318464.0,27500.0,15.151515,-200.0,-200.0,5.3633513,0.0011629948,0.2,,,
139.0,200.0,1849.0,1342464.0,28000.0,15.143321,-200.0,-200.0,7.3593245,0.0011629948,0.2,,,
142.0,100.0,1882.0,1366464.0,28500.0,15.143464,-200.0,-200.0,8.285197,0.0010466953,0.2,,,
144.0,200.0,1915.0,1390464.0,29000.0,15.143603,-200.0,-200.0,11.163169,0.0010466953,0.2,,,
147.0,100.0,1948.0,1414464.0,29500.0,15.143737,-200.0,-200.0,18.801418,0.00094202574,0.2,,,
149.0,200.0,1982.0,1438464.0,30000.0,15.136226,-200.0,-200.0,12.155634,0.00094202574,0.2,,,
152.0,124.0,2015.0,1462464.0,30500.0,15.1364765,-200.0,-200.0,19.13075,0.00084782316,0.2,,,
155.0,24.0,2048.0,1486464.0,31000.0,15.136719,-200.0,-200.0,3.623012,0.00084782316,0.2,,,
157.0,124.0,2081.0,1510464.0,31500.0,15.136953,-200.0,-200.0,18.222841,0.00076304085,0.2,,,
160.0,24.0,2114.0,1534464.0,32000.0,15.13718,-200.0,-200.0,6.888998,0.00076304085,0.2,,,
162.0,124.0,2147.0,1558464.0,32500.0,15.137401,-200.0,-200.0,7.697112,0.0006867368,0.2,,,
165.0,24.0,2181.0,1582464.0,33000.0,15.130674,-200.0,-200.0,10.587726,0.0006867368,0.2,,,
167.0,165.0,2214.0,1606464.0,33500.0,15.130984,-200.0,-200.0,3.4727752,0.0006180631,0.2,,,
170.0,65.0,2247.0,1630464.0,34000.0,15.131287,-200.0,-200.0,12.863606,0.0006180631,0.2,,,
172.0,165.0,2280.0,1654464.0,34500.0,15.131579,-200.0,-200.0,6.873368,0.0005562568,0.2,,,
175.0,65.0,2313.0,1678464.0,35000.0,15.131864,-200.0,-200.0,14.739423,0.0005562568,0.2,,,
177.0,165.0,2347.0,1702464.0,35500.0,15.125692,-200.0,-200.0,25.240868,0.0005006311,0.2,,,
180.0,65.0,2380.0,1726464.0,36000.0,15.12605,-200.0,-200.0,5.2178793,0.0005006311,0.2,,,
182.0,165.0,2413.0,1750464.0,36500.0,15.126399,-200.0,-200.0,11.350018,0.00045056798,0.2,,,
185.0,65.0,2446.0,1774464.0,37000.0,15.126738,-200.0,-200.0,5.3403206,0.00045056798,0.2,,,
187.0,165.0,2480.0,1798464.0,37500.0,15.120968,-200.0,-200.0,2.8196466,0.00040551118,0.2,,,
190.0,65.0,2513.0,1822464.0,38000.0,15.121368,-200.0,-200.0,5.3747406,0.00040551118,0.2,,,
192.0,165.0,2546.0,1846464.0,38500.0,15.121759,-200.0,-200.0,13.035063,0.00036496008,0.2,,,
195.0,128.0,2579.0,1870464.0,39000.0,15.12214,-176.0,-199.6923,4.2236476,0.00036496008,0.2,,,
198.0,99.0,2612.0,1894464.0,39500.0,15.122512,-200.0,-199.6962,5.4103417,0.00032846406,0.2,,,
201.0,72.0,2646.0,1918464.0,40000.0,15.117158,-172.0,-199.35,10.870985,0.00032846406,0.2,,,
204.0,41.0,2679.0,1942464.0,40500.0,15.117581,-200.0,-199.35803,6.9676886,0.00029561765,0.2,,,
207.0,66.0,2712.0,1966464.0,41000.0,15.117994,-149.0,-198.7439,7.884741,0.00029561765,0.2,,,
210.0,43.0,2745.0,1990464.0,41500.0,15.118397,-164.0,-198.3253,4.0642357,0.0002660559,0.2,,,
212.0,143.0,2779.0,2014464.0,42000.0,15.11335,-200.0,-198.34525,13.402593,0.0002660559,0.2,,,
215.0,108.0,2812.0,2038464.0,42500.0,15.113798,-160.0,-197.89412,8.5626335,0.00023945031,0.2,,,
218.0,81.0,2845.0,2062464.0,43000.0,15.114236,-200.0,-197.91861,3.676785,0.00023945031,0.2,,,
221.0,56.0,2878.0,2086464.0,43500.0,15.114663,-160.0,-197.48276,2.1747625,0.00021550528,0.2,,,
224.0,44.0,2912.0,2110464.0,44000.0,15.10989,-158.0,-197.03409,12.683062,0.00021550528,0.2,,,
227.0,31.0,2945.0,2134464.0,44500.0,15.110356,-158.0,-196.5955,4.54751,0.00019395475,0.2,,,
230.0,20.0,2978.0,2158464.0,45000.0,15.110812,-162.0,-196.2111,2.3261511,0.00019395475,0.2,,,
233.0,42.0,3011.0,2182464.0,45500.0,15.1112585,-159.0,-195.8022,0.714708,0.00017455927,0.2,,,
236.0,62.0,3044.0,2206464.0,46000.0,15.111695,-163.0,-195.44565,0.8161626,0.00017455927,0.2,,,
239.0,108.0,3077.0,2230464.0,46500.0,15.112123,-156.0,-195.0215,6.909084,0.00015710335,0.2,,,
242.0,123.0,3111.0,2254464.0,47000.0,15.107682,-162.0,-194.67021,0.5585422,0.00015710335,0.2,,,
245.0,133.0,3144.0,2278464.0,47500.0,15.108143,-160.0,-194.30527,7.842369,0.00014139301,0.2,,,
249.0,33.0,3177.0,2302464.0,48000.0,15.108593,-158.0,-193.92708,4.5920653,0.00014139301,0.2,,,
251.0,133.0,3210.0,2326464.0,48500.0,15.109035,-200.0,-193.98969,0.62017584,0.0001272537,0.2,,,
255.0,20.0,3243.0,2350464.0,49000.0,15.109467,-156.0,-193.60204,2.3176513,0.0001272537,0.2,,,
258.0,78.0,3277.0,2374464.0,49500.0,15.105279,-125.0,-192.90909,2.26789,0.00011452834,0.2,,,
